,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23
Ca0.2Ba1.55La1.25Cu3O6.99,-1.2906610452974838,0.4541218647576369,-0.07665945659550981,-2.3654135787374346,-1.296900674578619,-0.6865215875375038,0.37315276741508785,0.9200997397351796,0.8362552026149714,3.0816952878269572,1.0594270862525283,-1.5327622477684342,0.1401357680999289,1.0389152587683208,-1.0979012412995552,0.6368193546235871,0.36016662763416296,-0.22880554344670403,0.4369670301936885,0.30452946147242665,-0.1694241957488245,0.4094613686765684,0.3527047948144332
Ca0.2Ba1.55La1.25Cu3O7.01,-1.2458658947542252,0.5022036643779079,-0.07664814160519536,-2.3961620754792783,-1.2831268693533393,-0.7921453261086963,0.3106230539820057,1.135707555255624,0.8056017279945907,3.0034918572839118,1.1275023864517968,-1.4660722390592953,0.14767707399677038,0.7359123770010968,-0.9423162854826516,0.5327961813403924,0.3846420730269796,-0.12366328292970372,0.41350910681622427,0.25014612196063246,-0.09512293399818772,0.34925481738837677,0.27422609351711574
Ca0.2Ba1.55La1.25Cu3O7.03,-1.1993564731958408,0.5493904346952764,-0.07747577843529167,-2.425245676323588,-1.2729955646127276,-0.8956800722176884,0.24643664615997535,1.3431287261266096,0.7738975081382832,2.933821278141851,1.189224183277421,-1.4090908534908315,0.15587775418517968,0.4631931779716243,-0.8040494295039158,0.43983718998382193,0.4042940320327637,-0.030836674858596556,0.39292821691880514,0.2020659475608357,-0.02817782478453014,0.29623603685304206,0.20399448257186753
Ca0.2Ba1.55La1.25Cu3O7.05,-1.1473661365062577,0.59422051537112,-0.08070182571211346,-2.449658796014669,-1.2735958419968956,-0.9938149664578048,0.17656943222115296,1.5281239636457986,0.7384884198283758,2.8889065982030244,1.2327280280808002,-1.3808529484189593,0.16622849656246141,0.27844385404506594,-0.7165705538501906,0.37914032251998747,0.40960053050477774,0.02631333466361678,0.3810020852201188,0.17235614817168193,0.017291861070073127,0.26420649481469594,0.15756064591140392
Ca0.2Ba1.55La1.25Cu3O7.07,-1.0931201075113093,0.6379482821247157,-0.08498884651436106,-2.4719790076199426,-1.2788519284571132,-1.0893927812749327,0.10446307847224796,1.7029095715986202,0.7016429198490031,2.854841162140641,1.2681860649324732,-1.3650477513771866,0.17745393866511694,0.13221743794580437,-0.6511958226388089,0.3325367628104796,0.4087202247859502,0.06781277061860011,0.37278185348142245,0.15067350473103577,0.05338720636213607,0.24133749832173818,0.1215929761280011
Ca0.2Ba1.55La1.25Cu3O7.11,-0.9918376244822317,0.7275321870076461,-0.09095041103885744,-2.521509908908656,-1.2770030669825672,-1.2851948335922447,-0.031551560631558805,2.07478686967178,0.6334740511960312,2.7589961100650675,1.35904345747885,-1.3000544480108225,0.19700184511836152,-0.25893649773757427,-0.4624611776525602,0.20287784771562387,0.4237540236461395,0.19063885608821013,0.3460132886267781,0.08656905156109486,0.14989315307424622,0.1718232179572318,0.02328636711893967
Ca0.2Ba1.55La1.25Cu3O7.159,-0.8553896385310713,0.8312575126604649,-0.10405117888843597,-2.570748055374947,-1.3002188718386851,-1.5111124163668457,-0.21049744803642348,2.4745901049145953,0.5420431788064148,2.7009355987428787,1.4263478894756552,-1.2885106039082361,0.22575743330468978,-0.5273407618465652,-0.35224799787278405,0.12116454151332884,0.4082894072274662,0.2554923505192938,0.333532270875034,0.05196242495473319,0.21681093670177579,0.13680034039615355,-0.039898146540113914
Ca0.2La0.8Ba1.55La0.45Cu3O7.16,-0.8510361362538652,0.8327512192715412,-0.1049761326520807,-2.570482526923673,-1.3036713074597985,-1.514307647942351,-0.21581459495196817,2.476712094118317,0.5390815710349012,2.7065794839709882,1.4227202717370029,-1.2962684826434432,0.2269639833310532,-0.5085400441196685,-0.3640694420384586,0.12841448761044522,0.4039772280666058,0.2469807571774262,0.3356994894980126,0.056332903656641946,0.21223773295154072,0.14189060919676558,-0.03463761868428067
Ca0.3Ba1.45La1.25Cu3O6.96,-0.9764758210369742,0.7157976390696765,0.12503432511332943,-2.305425736341687,-1.8685889035814507,-0.43928720624612216,0.7349687924779683,0.6768597183540269,1.0019988131791413,2.9982977757859084,0.8353073658972864,-1.2918634683264238,0.14789487772425514,1.2320747071024611,-1.2088152433843893,0.5505217317812634,0.29420070742771187,-0.2541032938394403,0.24189275708902,0.34164213937102084,-0.3086643540187678,0.32362725481496807,0.2824833249844523
Ca0.3Ba1.45La1.25Cu3O7,-0.882576228565542,0.809153213562002,0.12259690574215065,-2.3632622477368725,-1.8483519499992809,-0.64730999908142,0.6023474672401994,1.0913462840704198,0.9355505716019706,2.8632652891002577,0.9563930147115087,-1.18464676805227,0.1655068958851743,0.6992022152339509,-0.9412479480158098,0.37021225035993427,0.3310978881495314,-0.07337479004962397,0.20377472367827051,0.24830713640285448,-0.17800012326952652,0.22189994900484594,0.14599223695565344
Ca0.3Ba1.45La1.25Cu3O7.05,-0.7571843155409853,0.9214643759154858,0.11551121476107946,-2.427499533768808,-1.8404889585559017,-0.8970186746863366,0.4290394570355109,1.5695759190901017,0.8477657731588925,2.7354121219583396,1.077177489653872,-1.0969377562939209,0.19056876938360046,0.17841727153834394,-0.6896467786474518,0.1978437864940707,0.3542171276747221,0.09339376957863264,0.16977030236860965,0.16185210055908172,-0.04991592927654504,0.1291549914634645,0.014997090961236552
Ca0.3Ba1.45La1.25Cu3O7.11,-0.6037331033705432,1.053249362420431,0.10474513916630483,-2.499818930903021,-1.8400310387478793,-1.189345667442262,0.21935026600044752,2.1184399493989416,0.7416269978017094,2.6040331460050394,1.2050886895280406,-1.0151059308174224,0.22165155658107275,-0.36849026588415856,-0.43094620450688076,0.019142532389197938,0.3704799214471941,0.2614985829840499,0.1354919437382551,0.07416813857271709,0.08513372179688439,0.03603704832222424,-0.12052766438658426
Ca0.3Ba1.45La1.25Cu3O7.12,-0.5798987756659041,1.0756981861314832,0.1035649865082567,-2.513013008016171,-1.8370285001803306,-1.2391077340613954,0.18641230280240986,2.2150697575666887,0.725296963309994,2.5755963134208324,1.2310961870749453,-0.9935414581874213,0.22612623068831972,-0.482932331890639,-0.3741048805503569,-0.01925454273474482,0.3771794152279963,0.29890597198688507,0.1273139634576165,0.05465481248247817,0.11338830616503547,0.014894613558205944,-0.14932888910770795
Ca0.3Ba1.45La1.25Cu3O7.172,-0.43328112995628204,1.182751339484035,0.08754732122336291,-2.5623809952266967,-1.8657131695196119,-1.4756803569509156,-0.00840158892265702,2.6252241252192676,0.6250136277303099,2.5298191218265873,1.2912359629295025,-1.0000341453927493,0.2582925164737927,-0.7151632768863728,-0.2880948663749185,-0.08582915879975792,0.3527865235323386,0.34628125381082825,0.12052336738360103,0.028967514239011605,0.1717072760028955,-0.008462009907943923,-0.2009761903323257
Ca0.3La0.7Ba1.45La0.55Cu3O7.16,-0.46850083203634,1.1587136776984515,0.09188906039075395,-2.5522616577153046,-1.8562499730923745,-1.4226355149828964,0.03793402148764339,2.536776004025816,0.6490426935071137,2.5337695285181723,1.2822579807936114,-0.9909455892964605,0.2503324185365909,-0.6850654654113414,-0.29445387262390876,-0.07906225630657739,0.3621962205451872,0.3448907191266939,0.1198260346810998,0.02999912636702108,0.16396890331179947,-0.008659208695459594,-0.19543446019261237
Ca0.3Nd0.7Ba1La1Cu3O7.24,3.9101990459196485,-2.750532321211363,-1.3964489035103473,-1.1385836363505895,-3.8637707920124016,0.21261493682606555,-0.53848707130486,2.862825811682678,-0.6850310713292734,4.248707966634296,-0.07570933150334468,-0.1933159682324005,0.3365091432984176,1.098405051207817,-1.2570821299871515,-0.05384392111405525,0.8217051168046383,0.3943288447287342,0.3165391112310188,0.5092876768342024,-0.10046601183496164,-0.040124878932235236,0.08483499355642204
Ca0.4Ba1.15La1.45Cu3O7.12,-0.017123818170845344,1.333455997455618,0.28657009490869295,-2.0804349958704105,-2.818266148638718,-1.1390076772009547,0.0798129614858636,1.9161080730544788,0.821111519260018,3.769724648080329,0.6716089078982723,-1.2738228844188266,0.22310088590850807,1.085116979093312,-1.308594847190597,0.5444221367256248,0.27974542095095595,-0.4846796201574848,0.11299937567608184,0.5983672823572525,-0.30973123156794097,0.12448909070218796,0.27932668245941217
Ca0.4Ba1.15La1.45Cu3O7.21,0.1917212547764216,1.5321442329873172,0.27453941525392095,-2.200235577388152,-2.784555678697847,-1.5836298472567498,-0.2124362217709914,2.779950092092404,0.676142048115649,3.5079102588714735,0.9060330437279003,-1.0759781048524557,0.26285667540987223,0.04705329976267673,-0.7913265624040948,0.195879173538326,0.3424671337594892,-0.14498289990020793,0.038962174384191514,0.41894968250038733,-0.053303847970535584,-0.0653922597425198,0.01893901052582546
Ca0.4Ba1.15La1.45Cu3O7.23,0.23598168555305818,1.5765553820551585,0.27243845368556757,-2.2278190107044726,-2.774087217347821,-1.682836442062453,-0.2746215971962267,2.975708276379546,0.6458480390691889,3.443373416648937,0.9624979798702097,-1.023785906140143,0.27078703715598745,-0.2063388976435976,-0.6625601964886995,0.10991166294378736,0.36059071370279977,-0.06042020493748794,0.01983138224336291,0.3742486482779381,0.00937645090451914,-0.11318195414123494,-0.04485676910766503
Ca0.4Ba1.25La1.25Cu3O6.98,-0.3289447202462058,1.45385464947831,0.023405601836216598,-2.2843002377214994,-2.7099443053840075,-1.116556042522005,0.5360532200524826,2.098861998673134,1.1838514467471544,2.9719767151968868,0.7420181441724568,-0.7347523321684447,0.16272369937948813,0.4375366146174794,-0.7898256143686279,0.11952686018040705,0.25933841778374933,-0.10410985670146758,0.03831063252697938,0.31200985300307227,-0.21638612127972404,-0.04778504524768888,0.0252661083204395
Ca0.4Ba1.25La1.25Cu3O7.05,-0.1461957291582819,1.6045661290181878,0.00885089118478739,-2.3661370143752944,-2.712806301144037,-1.4565483435002717,0.2824200532042497,2.726501748966538,1.0536230670086753,2.8359866050095572,0.8782703655538975,-0.6616180985691428,0.20175556380338264,-0.14405473643202898,-0.5225880831614281,-0.06631027788044336,0.2692398904994998,0.06805991466617321,0.005904788912835058,0.22156401048431237,-0.07203669348252237,-0.1391301095142598,-0.11477410129296554
Ca0.4Ba1.25La1.25Cu3O7.14,0.09648189217163249,1.7914558207711953,-0.015249130834097973,-2.4600785022634404,-2.738306506443347,-1.8767520673837808,-0.04863729044478582,3.474752296801196,0.8836413848528523,2.7140577378055166,1.0128335226431906,-0.6244212838765261,0.2545820371232025,-0.7041019344701349,-0.2834477898493021,-0.23746132871932227,0.2539552351565107,0.21253012665046042,-0.019798164431478225,0.14397134216960975,0.06855233901971822,-0.21282148789620073,-0.24298672077317945
Ca0.4Ba1.25La1.35Cu3O7.04,-0.32551069833754576,1.1998204483386843,0.31704084474308675,-2.1935972175801717,-2.6096478422802685,-0.7682547674821789,0.5520806353524278,1.3941662266724753,0.9802897350580669,3.2297643741785156,0.7257852434643611,-1.0558108064160188,0.19296573116992874,0.838056764840147,-1.0840927102442184,0.3509247902497233,0.30628212562070456,-0.2113212803862262,0.04477733372912504,0.39324423405204695,-0.2660481978113733,0.10336869077622127,0.1395727775713066
Ca0.4Ba1.25La1.35Cu3O7.11,-0.15481645523728035,1.3543892337140255,0.30625308359095843,-2.2840657838552976,-2.5928036844795788,-1.1157993652221097,0.3124436803857799,2.0606193138818782,0.8592094712905698,3.046465383630292,0.8963153638365722,-0.9282481256358709,0.22736382536397018,0.09589556879878905,-0.7233414482446406,0.10519607185675726,0.3423002628291559,0.027013057599112215,-0.0036677010630696907,0.26864941301405715,-0.08320044033842898,-0.028087488476344805,-0.04581373878900155
Ca0.4Ba1.25La1.35Cu3O7.16,-0.031093168913500283,1.4624847260983822,0.29690092857536027,-2.3451318521107902,-2.587165086621315,-1.3582759437809904,0.14069487630103528,2.5176484968716224,0.7726423132609544,2.931434999699071,1.0057016002289598,-0.8535950479788819,0.2524795398762185,-0.37796869471027067,-0.4964562155984792,-0.050140930610632364,0.3599819723443556,0.17410653368046533,-0.033805525128762996,0.1911884955084176,0.034035710215278646,-0.10899100475855836,-0.16252916529218497
Ca0.4Ba1.25La1.35Cu3O7.19,0.043206979390230875,1.526681893968463,0.29090974085986837,-2.3808866449720787,-2.5850870938141535,-1.5020589769091952,0.03809505764638672,2.7868252257018047,0.7211128158404845,2.8659020208697576,1.0684732826153924,-0.8120411899811294,0.26751317342364417,-0.649996980807394,-0.3667412898662392,-0.1390156025674561,0.3690453104909212,0.25724596411913525,-0.0511095659596647,0.1471921251023929,0.1015225284028039,-0.15477183516905743,-0.22903663339735422
Ca0.4Ba1.35La1.25Cu3O6.9,-0.8056845278111959,0.9180203301930941,0.31088946896702796,-2.2233527454070785,-2.3610258885867035,-0.08447439476831081,1.2073291891796953,0.21399918992210998,1.26176820930695,2.9121948475690673,0.624137222854874,-1.0030771891622847,0.11613255095679326,1.4414044140579227,-1.2662659434745143,0.4610512861298454,0.2626940495017517,-0.2744992073091681,0.05510484745545737,0.3893498503733605,-0.44115656817703935,0.20693267593443215,0.23815391286350743
Ca0.4Ba1.35La1.25Cu3O6.92,-0.7584059425422214,0.9645852138789436,0.3095686689695446,-2.252670473443934,-2.3500478640234714,-0.18996770621855677,1.1387190382425656,0.42426930821751446,1.2267963485148878,2.844462794214049,0.6853659613794245,-0.9505727542560823,0.12555853979249154,1.1728607988509443,-1.1325730453635647,0.37074330591320404,0.28105265756283715,-0.1830680015777207,0.03701975544801902,0.3423697522822741,-0.3754804733371402,0.15636895559036304,0.1695078551906751
Ca0.4Ba1.35La1.25Cu3O6.95,-0.6813437294322221,1.0316190028635588,0.3047965568045141,-2.2911763364200866,-2.3459524295646,-0.341682260088784,1.0296205089499049,0.7131604583641598,1.1703508615827487,2.7715119027043924,0.756040942756239,-0.9048214408798543,0.14207545703154187,0.8718345656435275,-0.9905737319262995,0.27254764331149134,0.2921297584716843,-0.08725208225176306,0.019755410978243026,0.29312859486081244,-0.3017656221885017,0.10474306811164351,0.09412909883599768
Ca0.4Ba1.35La1.25Cu3O7.08,-0.35177541798347073,1.3179952442338507,0.2826196220461727,-2.453868830520409,-2.330861977110262,-0.9877970775865609,0.5665664581478659,1.9373002179614012,0.9333218444231444,2.4659960387112645,1.051623670158957,-0.7109478192353083,0.21124135940474328,-0.3958190842872703,-0.3897269241500576,-0.14127418735300806,0.3385996183036469,0.3116272011154842,-0.055752863650263,0.08658636151681187,0.010158911215916423,-0.1119204125703318,-0.2206113790168562
Ca0.4Ba1.35La1.25Cu3O7.15,-0.15467054942857408,1.4607598009068958,0.2603888510278557,-2.5207760600462827,-2.366843573781186,-1.308493566843606,0.2994890686227691,2.493190794700982,0.7947228546573689,2.405402433483824,1.132877463034326,-0.7232627524037347,0.25584222360147524,-0.7094485277202925,-0.2758352579512666,-0.2297001385453397,0.3056699924429723,0.3760949787612887,-0.06227751290476488,0.051988353637385035,0.08876970708957108,-0.14143614752478356,-0.2893526221135881
Ca0.4La0.6Ba1.35La0.65Cu3O7.15,-0.15682188737307742,1.4615955069874689,0.26128020520199396,-2.522493957326951,-2.362792849717039,-1.3103870011716008,0.3017862154801316,2.501330998689198,0.7962374804711063,2.396131752441343,1.1396579581801312,-0.712387183977217,0.2549911364177406,-0.7424125811671971,-0.256711048028104,-0.24181298524602554,0.3111101799370004,0.389444821472611,-0.06557799188943397,0.045092837003856814,0.09683750521382495,-0.14932234753098253,-0.2982394867528989
Ca0.4La1.25Ba1.35Cu3O6.99,-0.5783020149475797,1.1200953420205395,0.2978613620513177,-2.3412424906844813,-2.342523006963206,-0.5416480480156692,0.8845353898713283,1.0912184757429084,1.0955023642666755,2.6795079032553586,0.8460264344847949,-0.8488916658063225,0.16411861157441443,0.48905402219195077,-0.8110843664822901,0.14819972705218024,0.304452466266518,0.03277819941317925,-0.0020035892560941204,0.23124473624245778,-0.20782205040103685,0.04011430340241455,-0.0010926900772415728
Ca0.4La1.25Ba1.35Cu3O7.055,-0.4086336967612613,1.261111213785941,0.2845918188151594,-2.418325334203953,-2.344690616136067,-0.8596873462065581,0.6480344894316394,1.6827066430061828,0.9737648788953664,2.5491937600631127,0.9772638283246983,-0.7778990720185938,0.20060057538785722,-0.0650139023236141,-0.5566050854517602,-0.029490721263716557,0.3147410712979471,0.19984826884692694,-0.03198171467565065,0.14461693685314422,-0.07130835312014541,-0.04922036689942099,-0.1368655465399311
Ca0.4La1.25Ba1.35Cu3O7.135,-0.19555507532893235,1.4298619527965553,0.2647155087078059,-2.50564763656893,-2.3612693474736144,-1.2391544570365047,0.35509257721706033,2.3706202737847564,0.8233092532196478,2.423104175953656,1.1121250184947966,-0.726453620780534,0.24684228875443961,-0.6254399659222043,-0.3102386672373548,-0.20451109727237893,0.309785697852816,0.3555256317576528,-0.05903806842026044,0.06294925475021491,0.06775883749080201,-0.1310285975128467,-0.27016424068598444
Ca0.4Nd0.6Ba1La1Cu3O7.19,3.9680691536161676,-2.4701977266826107,-1.3076949224131067,-1.2605341699566655,-4.085995599613201,0.42930329280403157,-0.09280202856418622,2.542588588057103,-0.4225005591600069,3.6730079684265737,-0.10625014143703401,0.13273925812340143,0.303963870349897,1.0451846086963281,-1.1048350419121231,-0.2725505924021936,0.6819953985672339,0.5009713719010411,0.16707627811613274,0.5104355324568833,-0.1754064811974734,-0.1717671849339983,0.023612276037926757
Ca0.5Nd0.5Ba1La1Cu3O7.17,4.055595298475384,-2.126056022259523,-1.2606072450851027,-1.4289807199701112,-4.263206800770575,0.43277089122041557,0.2346688691807958,2.5276385634683494,-0.18326319206565428,3.0131260492472967,-0.03522266161531615,0.5049996099858843,0.2731108474356739,0.667267092329338,-0.7526396995779666,-0.6030698991414227,0.5770901559732199,0.7044822714556928,-0.015212978421739442,0.4410051561440012,-0.15740169961112638,-0.3399768167200714,-0.0957694199545832
Ca0.6Nd0.4Ba1La1Cu3O7.1,3.9934043442503993,-1.9268232559321399,-1.3541122699191983,-1.551678115193725,-4.2576310770786865,0.5729275601967619,0.6480255347008921,2.1345000337866553,0.20393978305003085,2.4448073889041337,0.057128880549320936,0.8305458538100063,0.16349173083671073,0.7247133776655073,-0.47367448356633496,-0.7748300087544318,0.5578507722628377,0.7122513622564506,-0.18926889290756155,0.4552259824507503,-0.21379866701392328,-0.42772574395705687,-0.20841167230225144
